238.423, 129.417, 8.297, 13.322 False
238.146, 129.416, 8.297, 13.355 False
237.870, 129.415, 8.297, 13.388 False
237.593, 129.414, 8.297, 13.421 False
237.317, 129.414, 8.297, 13.454 False
237.040, 129.413, 8.297, 13.487 False
236.764, 129.413, 8.297, 13.520 False
236.487, 129.412, 8.297, 13.553 False
236.210, 129.412, 8.298, 13.586 False
235.934, 129.411, 8.298, 13.619 False
235.657, 129.411, 8.298, 13.652 False
235.381, 129.411, 8.298, 13.685 False
235.104, 129.411, 8.298, 13.718 False
234.827, 129.410, 8.298, 13.751 False
234.551, 129.410, 8.298, 13.784 False
234.274, 129.410, 8.298, 13.817 False
233.998, 129.410, 8.298, 13.850 False
233.721, 129.410, 8.299, 13.883 False
233.444, 129.411, 8.299, 13.916 False
233.168, 129.411, 8.299, 13.949 False
232.891, 129.411, 8.299, 13.982 False
232.614, 129.411, 8.299, 14.015 False
232.338, 129.412, 8.299, 14.048 False
232.061, 129.412, 8.299, 14.081 False
231.785, 129.412, 8.299, 14.114 False
231.508, 129.413, 8.299, 14.147 False
231.231, 129.413, 8.299, 14.180 False
230.955, 129.414, 8.300, 14.213 False
230.678, 129.414, 8.300, 14.246 False
230.401, 129.415, 8.300, 14.279 False
230.125, 129.415, 8.300, 14.312 False
229.848, 129.416, 8.300, 14.345 False
229.571, 129.417, 8.300, 14.378 False
229.295, 129.417, 8.300, 14.411 False
229.018, 129.418, 8.300, 14.444 False
228.741, 129.419, 8.300, 14.477 False
228.465, 129.420, 8.300, 14.510 False
228.188, 129.420, 8.301, 14.543 False
227.911, 129.421, 8.301, 14.576 False
227.635, 129.422, 8.301, 14.609 False
227.358, 129.423, 8.301, 14.642 False
227.081, 129.424, 8.301, 14.675 False
226.804, 129.424, 8.301, 14.708 False
226.528, 129.425, 8.301, 14.741 False
226.251, 129.426, 8.301, 14.774 False
225.974, 129.427, 8.301, 14.807 False
225.698, 129.428, 8.301, 14.840 False
225.421, 129.429, 8.302, 14.873 False
225.144, 129.430, 8.302, 14.906 False
224.867, 129.431, 8.302, 14.939 False
224.591, 129.432, 8.302, 14.972 False
224.314, 129.433, 8.302, 15.005 False
224.037, 129.434, 8.302, 15.038 False
223.761, 129.435, 8.302, 15.071 False
223.484, 129.436, 8.302, 15.104 False
223.207, 129.436, 8.302, 15.137 False
222.930, 129.437, 8.302, 15.170 False
222.654, 129.438, 8.303, 15.203 False
222.377, 129.439, 8.303, 15.236 False
222.100, 129.440, 8.303, 15.269 False
221.823, 129.441, 8.303, 15.302 False
221.546, 129.442, 8.303, 15.335 False
221.270, 129.443, 8.303, 15.368 False
220.993, 129.444, 8.303, 15.401 False
220.716, 129.445, 8.303, 15.434 False
220.439, 129.446, 8.303, 15.467 False
220.163, 129.447, 8.303, 15.500 False
219.886, 129.448, 8.303, 15.533 False
219.609, 129.449, 8.304, 15.566 False
219.332, 129.450, 8.304, 15.599 False
219.056, 129.451, 8.304, 15.632 False
218.779, 129.452, 8.304, 15.665 False
218.502, 129.453, 8.304, 15.698 False
218.225, 129.454, 8.304, 15.731 False
217.948, 129.454, 8.304, 15.764 False
217.672, 129.455, 8.304, 15.797 False
217.395, 129.456, 8.304, 15.830 False
217.118, 129.457, 8.304, 15.863 False
216.841, 129.458, 8.304, 15.896 False
216.564, 129.459, 8.305, 15.929 False
216.287, 129.460, 8.305, 15.962 False
216.011, 129.461, 8.305, 15.995 False
215.734, 129.461, 8.305, 16.028 False
215.457, 129.462, 8.305, 16.061 False
215.180, 129.463, 8.305, 16.094 False
214.903, 129.464, 8.305, 16.127 False
214.626, 129.465, 8.305, 16.160 False
214.350, 129.466, 8.305, 16.193 False
214.073, 129.466, 8.305, 16.226 False
213.796, 129.467, 8.305, 16.259 False
213.519, 129.468, 8.305, 16.292 False
213.242, 129.469, 8.306, 16.325 False
212.965, 129.469, 8.306, 16.358 False
212.689, 129.470, 8.306, 16.391 False
212.412, 129.471, 8.306, 16.424 False
212.135, 129.472, 8.306, 16.457 False
211.858, 129.472, 8.306, 16.490 False
211.581, 129.473, 8.306, 16.523 False
211.304, 129.474, 8.306, 16.556 False
211.027, 129.474, 8.306, 16.589 False
210.750, 129.475, 8.306, 16.622 False
210.474, 129.476, 8.306, 16.655 False
210.197, 129.476, 8.306, 16.688 False
209.920, 129.477, 8.307, 16.721 False
209.643, 129.477, 8.307, 16.754 False
209.366, 129.478, 8.307, 16.787 False
209.089, 129.479, 8.307, 16.820 False
208.812, 129.479, 8.307, 16.853 False
208.535, 129.480, 8.307, 16.886 False
208.258, 129.480, 8.307, 16.919 False
207.982, 129.481, 8.307, 16.952 False
207.705, 129.481, 8.307, 16.985 False
207.428, 129.482, 8.307, 17.018 False
207.151, 129.482, 8.307, 17.051 False
206.874, 129.483, 8.307, 17.084 False
206.597, 129.483, 8.308, 17.117 False
206.320, 129.484, 8.308, 17.150 False
206.043, 129.484, 8.308, 17.183 False
205.766, 129.485, 8.308, 17.216 False
205.489, 129.485, 8.308, 17.249 False
205.212, 129.486, 8.308, 17.282 False
204.936, 129.486, 8.308, 17.315 False
204.659, 129.486, 8.308, 17.348 False
204.382, 129.487, 8.308, 17.381 False
204.105, 129.487, 8.308, 17.414 False
203.828, 129.488, 8.308, 17.447 False
203.551, 129.488, 8.308, 17.480 False
203.274, 129.488, 8.308, 17.513 False
202.997, 129.489, 8.309, 17.546 False
202.720, 129.489, 8.309, 17.579 False
202.443, 129.489, 8.309, 17.612 False
202.166, 129.490, 8.309, 17.645 False
201.889, 129.490, 8.309, 17.678 False
201.612, 129.490, 8.309, 17.711 False
201.335, 129.490, 8.309, 17.744 False
201.058, 129.491, 8.309, 17.777 False
200.781, 129.491, 8.309, 17.810 False
200.504, 129.491, 8.309, 17.843 False
200.227, 129.492, 8.309, 17.876 False
199.950, 129.492, 8.309, 17.909 False
199.673, 129.492, 8.309, 17.942 False
199.396, 129.492, 8.310, 17.975 False
199.119, 129.492, 8.310, 18.008 False
198.842, 129.493, 8.310, 18.041 False
198.565, 129.493, 8.310, 18.074 False
198.288, 129.493, 8.310, 18.107 False
198.011, 129.493, 8.310, 18.140 False
197.734, 129.493, 8.310, 18.173 False
197.457, 129.494, 8.310, 18.206 False
197.180, 129.494, 8.310, 18.239 False
196.903, 129.494, 8.310, 18.272 False
196.626, 129.494, 8.310, 18.305 False
196.349, 129.494, 8.310, 18.338 False
196.072, 129.494, 8.310, 18.371 False
195.795, 129.494, 8.310, 18.404 False
195.518, 129.495, 8.310, 18.437 False
195.241, 129.495, 8.311, 18.470 False
194.964, 129.495, 8.311, 18.503 False
194.687, 129.495, 8.311, 18.536 False
194.410, 129.495, 8.311, 18.569 False
194.133, 129.495, 8.311, 18.602 False
193.856, 129.495, 8.311, 18.635 False
193.579, 129.495, 8.311, 18.668 False
193.302, 129.495, 8.311, 18.701 False
193.025, 129.495, 8.311, 18.734 False
192.748, 129.496, 8.311, 18.767 False
192.471, 129.496, 8.311, 18.800 False
192.194, 129.496, 8.311, 18.833 False
191.917, 129.496, 8.311, 18.866 False
191.640, 129.496, 8.311, 18.899 False
191.363, 129.496, 8.312, 18.932 False
191.086, 129.496, 8.312, 18.965 False
190.809, 129.496, 8.312, 18.998 False
190.532, 129.496, 8.312, 19.031 False
190.255, 129.496, 8.312, 19.064 False
189.977, 129.496, 8.312, 19.097 False
189.700, 129.496, 8.312, 19.130 False
189.423, 129.496, 8.312, 19.163 False
189.146, 129.496, 8.312, 19.196 False
188.869, 129.496, 8.312, 19.229 False
188.592, 129.496, 8.312, 19.262 False
188.315, 129.496, 8.312, 19.295 False
188.038, 129.496, 8.312, 19.328 False
187.761, 129.496, 8.312, 19.361 False
187.484, 129.496, 8.312, 19.394 False
187.207, 129.496, 8.312, 19.427 False
186.930, 129.496, 8.313, 19.460 False
186.653, 129.496, 8.313, 19.493 False
186.376, 129.496, 8.313, 19.526 False
186.098, 129.496, 8.313, 19.559 False
185.821, 129.496, 8.313, 19.592 False
185.544, 129.496, 8.313, 19.625 False
185.267, 129.496, 8.313, 19.658 False
184.990, 129.496, 8.313, 19.691 False
184.713, 129.496, 8.313, 19.724 False
184.436, 129.496, 8.313, 19.757 False
184.159, 129.496, 8.310, 19.790 False
183.882, 129.496, 8.292, 19.823 False
183.607, 129.496, 8.258, 19.856 False
183.333, 129.496, 8.194, 19.889 False
183.063, 129.496, 8.101, 19.922 False
182.797, 129.495, 7.984, 19.955 False
182.535, 129.495, 7.849, 19.988 False
182.278, 129.495, 7.697, 20.021 False
